IL ID,Cation,Anion,a,b,R^2
1720,"py-8,1[4]",otf,-0.8787281331089873,0.003518585836781768,1.0
616,"im-4,2",so3-4[f],0.1476736005328244,9.906995046362768e-05,1.0
1719,"py-8,1[4]",ntf2,-0.876820637502053,0.0037711198961543103,1.0
612,"im-4,2",ntf2,0.3130600345147692,5.563686564305701e-18,1.0
647,"im-5,1",nicl4,-2.013116376672858,0.0075412283303940356,1.0
766,"im-[2o]21,1",pf6,-0.9487868242011779,0.003790220316989744,1.0
765,"im-[2o]21,1",cl,-0.9167517708359492,0.0036295044460364673,1.0
1898,"s-1,1,1",ntf2,10.86516752385669,-0.03212622779434072,1.0
279,"im-2,1",pf6,-1.0602981893729797,0.00421120671046973,1.0
690,"im-6,1",so4-1,-0.6627862258588474,0.002807638116174435,1.0
814,"im-v,a",dca,-2.8633305571049434,0.010814501909191003,1.0
263,"im-2,1",fecl4,-1.5421532137875522,0.006580538707299604,1.0
258,"im-2,1",cl,-1.2804639469795827,0.004435242573394252,1.0
708,"im-7,1",nicl4,-1.9713873964609434,0.007287729520027999,1.0
681,"im-6,1",npf2,-0.5448779055768913,0.0025916181391387348,1.0
729,"im-8,1",nicl4,-1.8319560120131175,0.006836543763486938,1.0
1707,py-6,bf4,-1.0033145290321142,0.0040800354190170555,1.0
707,"im-7,1,1",ntf2,0.1172716783768392,0.0003932651857036863,1.0
302,"im-2,1",tca-o1,-1.237524656672818,0.004980091938997894,1.0
1895,quini-8,ntf2,-0.9473550730733817,0.003746757389364911,0.9999999967358638
1311,"p-14,6,6,6",bmlb,-0.8625478328583561,0.0033489590831352308,0.9999999822564728
884,"n-1coo2,2,2,2",ntf2,-1.1142119227602896,0.004383301039788546,0.9999999538031067
536,"im-4,1",al(ohfip)4,-0.8620951023658062,0.0040191801730088544,0.9999999401885817
655,"im-5,4",ntf2,-0.8618980281102251,0.0038059502518991103,0.9999999212804679
1608,"py-1ph,1[4]",ntf2,-1.1478398833649697,0.004627407629430858,0.9999997720104827
1553,"pip-4,1",otf,-0.9479690832968282,0.0035844701231639124,0.9999995386358904
1967,turea-4,ntf2,-0.9016372320156834,0.0035717706283515988,0.9999995087216775
1310,"p-14,6,6,6",bmb,-0.8162807675263426,0.003020191257315277,0.9999994325819221
1481,"p-8,4,4,4",bmb,-0.9812909089691679,0.003649998040986132,0.9999989752326051
1952,"trz124-3,1",otf,-0.9476409462281249,0.003953947882380215,0.9999987133908919
76,"guad-(1,1),(1,1),2",so4-2,-1.0004580745051406,0.003895114530257562,0.9999982214572732
1968,"turea-6,(1,0),(1,0)",ntf2,-1.207166177722386,0.005218095869604424,0.9999981068921339
1467,"p-6,6,6,4i",bob,-1.0834361019086494,0.004014122685863677,0.9999978414460245
1960,"turea-2,(1,0),(1,0)",so4-2,-1.0276788025296761,0.0040319804258328006,0.9999977544008259
82,"guad-(2,2),(1,1),(1,1)",so4-2,-0.9888066453100237,0.004078756781687653,0.999997506868042
1674,"py-4,1[4]",scn,-0.9169524991370034,0.003969059630953189,0.9999971174682315
1515,"pip-1coo1,2",ntf2,-0.988612213502854,0.0038997975647655897,0.9999970294268034
1192,"n-8,1,1,1",ntf2,-0.6924829964962453,0.003027463446655171,0.9999969940000241
139,"im-12,12",ntf2,-0.8547072218091106,0.003455197071289049,0.999996714518244
1807,"pyr-4,1",so4-4,-0.7473892803042366,0.002931906650232077,0.9999966385890967
1378,"p-1o2o1,2,2,2",pyrazolide-no2[4],-0.9530310103114571,0.004070154847526915,0.9999962098345365
533,"im-4,1",1ac,-0.9880504159324102,0.003837348934726228,0.9999961650622172
1165,"n-5,2,2,2",al(ohfip)4,-1.0768191619520253,0.004548944502243914,0.9999958816259233
833,"mo-2o2,1",ntf2,-0.9846726301734007,0.003964870044801063,0.9999957331559435
1945,"trz124-10,1",ntf2,-0.9608782636130276,0.003893495004094206,0.9999956320951299
1296,"p-14,4,4,4",bmb,-0.8682268742565283,0.0031538856006016946,0.9999955251277747
499,"im-3nh2,1",imidazolide,-1.313576214665799,0.005157090857258889,0.9999954612922207
519,im-3so3h,camphorsulfonate,-0.9707446650359658,0.003975468485931193,0.9999945037606763
416,"im-2o2,1,1o3",ntf2,-1.054474438666888,0.004471501736595094,0.9999943922202073
1935,"thz-1ph,1[4]",ntf2,-1.0462950835183376,0.00417771296421581,0.9999942263995124
1958,"trz124-6,1",ntf2,-1.014568876098223,0.004195806869590394,0.9999940831178376
1473,"p-8,1,1,1","po2-8i,8i",-0.7921120641382192,0.003107540756385262,0.9999936551816984
578,"im-4,1",la,-1.0236618999642941,0.0038414731996486407,0.9999932920416548
553,"im-4,1",bf3-ph-o1[4],-1.0227952195833478,0.003999307618217805,0.9999932488062284
1893,quini-6,scn,-0.9974756214887159,0.0038057716351379118,0.9999931731329419
584,"im-4,1",ph-coo,-1.0683855224992855,0.003915862057351233,0.999993099198163
1391,"p-2v,2,2,2",pyrazolide-no2[4],-0.9312613462158832,0.0038953403065107705,0.9999929234055634
610,"im-4,2,1o3",ntf2,-1.0266370632655641,0.004339262859690201,0.9999925949078831
515,"im-3so3h,2[2]",camphorsulfonate,-1.0288855593134667,0.004105379772398132,0.999992442931551
51,"cprop-(n-6,6),(n-6,6),(n-6,6)",dca,-0.8607993126930842,0.0035321709097361825,0.9999920578563308
642,"im-5,1,1o3",ntf2,-1.009318802224423,0.0041993979434113635,0.9999916261703333
1370,"p-18,4,4,4",triazolide123,-0.7909053310468269,0.003200571085757438,0.9999914153124809
1179,"n-6,6,6,2",al(ohfip)4,-1.0895370935462751,0.004579320286142027,0.9999914075079397
566,"im-4,1",for,-0.970913078016361,0.003956661320081406,0.999991310055402
552,"im-4,1",bf3-ph-o1[3],-0.9708820865765326,0.003888731344342357,0.9999909999622918
1177,"n-6,3i,1,1",ntf2,-0.8473142662227541,0.0035949643978768382,0.9999905797570936
1099,"n-3,3i,1,1",ntf2,-0.8507004125933334,0.0036673807557253886,0.999990564074515
1934,"thz-1coo2,1[4]",ntf2,-1.0849048740995153,0.00418289294534658,0.9999902561314566
141,"im-12,1",so3-4[f],-0.9340171530738333,0.0035702492669519763,0.9999898641330964
1697,"py-6,1[3],dma[4]",ntf2,-0.8966572584920349,0.003823266352570706,0.999989431580531
1209,"n-8,8,8",naphthoate2,-1.212812083533972,0.004795223571865457,0.999989135849264
599,"im-4,1",so4-4,-0.8138790874340247,0.0033008157702889406,0.9999888873182493
716,"im-8,1",al(ohfip)4,-0.9764506634851448,0.004388973980654587,0.9999886176599497
1379,"p-1o2o1,2,2,2",triazolide123,-0.9125699025113471,0.003959451085908006,0.9999884607168813
654,"im-5,2,1o3",ntf2,-1.0330107423368995,0.004335085038423178,0.9999883460259925
574,"im-4,1",hfps,-0.8006678501234733,0.003272226914462314,0.9999881301094128
1890,quin-6,ntf2,-0.985380250396326,0.0038271691305705115,0.9999880980893535
143,"im-16,1",ntf2,-0.8423491782225068,0.003435484681523428,0.9999878501989687
1620,"py-2,2[2]",so4-2,-0.872899036348556,0.0035218697698553587,0.9999877739077172
1057,"n-2oh,2oh",1ac,-0.9955538837898658,0.0038665857372682326,0.9999875864812525
844,"mo-5,1",dca,-0.9218408813912022,0.0036086528610387927,0.9999874947493078
1478,"p-8,2,2,2",pyrazolide-no2[4],-0.8996006194689948,0.0036679326540549517,0.999987262613127
1950,"trz124-3,1",no3,-1.0105455873578246,0.004047513784892581,0.9999869128097758
1726,py-8,scn,-0.8632790639361435,0.0035368852264632124,0.9999867885215682
1806,"pyr-4,1",so4-2,-0.89454883631073,0.003527278634665193,0.9999867338261825
40,"cprop-(n-4,4),(n-2,2),(n-2,2)",ntf2,-0.8874702581134853,0.0038266225943624885,0.999986407331856
1375,"p-1o1,4,4,4",triazolide123,-0.9973606578445446,0.003996601451635941,0.9999863373485619
283,"im-2,1","po2-o1,o1",-0.8901344585510761,0.0036113278073263417,0.9999857941960385
1859,pyrro-1,bf4,-1.1043300159365297,0.004375507483743835,0.9999847863388749
47,"cprop-(n-6,1),(n-2,2),(n-2,2)",ntf2,-0.8674636395403281,0.0038148070396316377,0.9999845966879402
1716,"py-8,1[3]",ntf2,-0.8873168815243775,0.003793188974576801,0.9999843645903487
145,im-1,ac,-1.0728242197541231,0.005474659729372488,0.9999842371883382
1469,"p-6,6,6,4i",bscb,-1.1310487835989418,0.004047482630745959,0.999984069990726
571,"im-4,1",glyc,-1.1049412662225078,0.004155887535056535,0.9999839062599701
1939,"thz-4,1[4]",ntf2,-0.964251713163,0.0040228701739980005,0.9999838702410195
547,"im-4,1",bf3-ph-cn[4],-1.0816378422234794,0.004194664492664938,0.9999827322371442
847,"mo-6,1",ntf2,-0.9265731187425331,0.003623638085798959,0.9999824803893208
745,"im-8,1",tfa,-0.9118576691879957,0.0037915168704192237,0.9999818721601815
1401,"p-3nh2,4,4,4",gly,-0.8401786756175332,0.003280998966814987,0.9999818125647957
299,"im-2,1",tau,-0.9294886082364825,0.0036332179246498474,0.9999815398599889
1557,"pip-4,2",ntf2,-0.9562642876541206,0.003905972556500453,0.9999813097428042
1588,py-12,ntf2,-0.8690181819065674,0.003599900602663954,0.9999812700363688
534,"im-4,1",2ac,-0.9628798885939872,0.003732956532115255,0.9999811925263297
546,"im-4,1",bf3-ph-cn[3],-1.0835356973109804,0.004241041183553905,0.9999811318471716
1132,"n-4,3i,1,1",ntf2,-0.8937380901736126,0.0037669970570636604,0.9999809336447323
516,"im-3so3h,2",camphorsulfonate,-0.9662331114113986,0.003888878179047531,0.999980576340586
344,"im-2cn,2o2",dca,-0.9435764634691431,0.0038224703162009614,0.9999805228582797
1938,"thz-2oh,1[4]",ntf2,-1.097475706165902,0.004176903280497376,0.999980410485777
608,"im-4,1",ttes,-0.9272707114858008,0.0037426883867841495,0.9999803971398656
1444,"p-4,4,4,4",phen,-1.1778625287958064,0.004573907112148752,0.9999803924129027
1946,"trz124-12,1",ntf2,-0.9579112391175278,0.003811775264227782,0.9999797643578799
1006,"n-2o2,5,5,5",ntf2,-0.9907183760198413,0.003912628659363581,0.9999792724261493
1314,"p-14,6,6,6",bscb,-0.8005618494049361,0.0031161635965279047,0.9999789531029583
1326,"p-14,6,6,6",ile,-0.7347531207846035,0.0030088142017667924,0.9999788943309998
125,"im-10,1",al(ohfip)4,-1.0401905247827639,0.004537441195655687,0.9999788182911551
1101,n-3,for,-0.7403222932753926,0.0033902529469798117,0.9999784235161778
24,"cprop-(n-2,2),(n-2,2),(n-1,1)",ntf2,-0.8591858859264606,0.0038409431946172024,0.9999784074496696
407,"im-2o1,3,2",ntf2,-1.085236303517848,0.00448514493594953,0.9999780205465851
1862,"pyrro-1epoxy,1",cl,-0.4061435196979381,0.0043386071317835445,0.9999779272260582
627,im-4,so3-1,-0.8512077123390626,0.003350077986069683,0.9999774568665496
1631,"py-2,cn[4]",ntf2,-0.971223627907998,0.003743614075092546,0.9999774501769781
35,"cprop-(n-4,1),(n-2,2),(n-2,2)",ntf2,-0.8810741909554758,0.003845424614373783,0.9999767048447064
761,"im-9,9",ntf2,-0.860232768284209,0.0035868455796323638,0.9999766755612461
688,"im-6,1",pyrrolide-cn[2],-1.0813480980162926,0.004277122031084325,0.9999762988123663
1369,"p-18,4,4,4",pyrrolide-cn[2],-0.830939004186739,0.003302865040529545,0.9999761498116428
174,"im-1o1,4,1",ntf2,-1.0458378860882862,0.004341207436140395,0.9999758988676418
1210,"n-8,8,8","ph-coo[1],4t[4]",-1.1760183309371304,0.00475476666336595,0.9999757120186412
1596,py-1coo2,ntf2,-1.0475553286174195,0.004034643670758687,0.9999752830732033
527,"im-4,1,1",scn,-0.9511111161644935,0.003821173495755191,0.9999751966587395
1217,"n-a,a",mal,-1.0425502562828666,0.0038974775439789638,0.999974822729831
1415,"p-3oh(oh[2]),8,8,8",ntf2,-0.6913583046670981,0.002733411518699721,0.9999741230747416
1426,"p-4,4,4,1","po2-o1,o1",-0.9632525603314571,0.0037582501564065243,0.9999733635410818
49,"cprop-(n-6,6),(n-2,2),(n-2,2)",dca,-0.9570494750981852,0.004056682272907471,0.9999730729514291
1542,"pip-3,1",tfesi,-1.0078070909788723,0.003929230692714595,0.9999730129641555
22,"cprop-(n-2,2),(n-1,1),(n-1,1)",ntf2,-0.8462829178736179,0.003796154250137076,0.9999726216216065
845,"mo-6,1",dca,-0.9118889729999325,0.003571847146588726,0.9999725900988269
1965,"turea-4,(1,1),(1,1)",ntf2,-0.9178820362430149,0.00424395053494669,0.9999725474240531
1683,py-4,no3,-0.9351690212261069,0.0037663969198872306,0.9999725474166358
21,"cprop-(n-2,1),(n-2,1),(n-2,1)",ntf2,-0.8509280965869261,0.0038545525868524774,0.9999725153492193
1471,"p-7,2,2,2",pyrazolide-no2[4],-0.9025354914151269,0.0036903218108597364,0.9999721649388796
364,im-2cn,1ac,-1.2130486756672227,0.0050307292128454984,0.9999720219824908
1569,"pip-[2o]21,1,1[3]",tfa,-1.0390316270361666,0.0040691251284513275,0.9999716430515686
1583,"py-1,2[2]",so4-1,-0.9246034735646141,0.003634743198973846,0.9999713835040407
1536,"pip-2oh,2",ntf2,-0.7737783411034183,0.0033171142019512143,0.9999709507681298
52,"cprop-(n-6,6),(n-6,6),(n-6,6)",ntf2,-0.8069711494735502,0.0033812843209036127,0.9999687176629511
561,"im-4,1",ctf3,-0.8830836115401054,0.0035880001237851944,0.9999680602605506
1741,"pyr-10,1",ntf2,-0.8168600691252593,0.0034866847963308336,0.99996802839294
1377,"p-1o2o1,2,2,2","imidazolide-1[2],no2[5]",-0.933247624484805,0.003890928171366625,0.9999680186502528
1568,"pip-[2o]21,1,1[3]",otf,-0.9589896535727468,0.003761891395660206,0.9999654631633512
1646,py-3,bf4,-0.9517570650017259,0.003991562555743244,0.9999653941009164
1713,"py-8,1[3],1[5]",ntf2,-0.9855237196740607,0.004080349796252201,0.999965316175093
210,"im-2,1,1",al(ohfip)4,-0.8266753306314775,0.003791123826549896,0.9999640303169128
1685,py-4,otf,-0.8753738677807782,0.0037225444326680493,0.9999640159794813
651,"im-5,1",pf6,-0.8572459159960092,0.0034384061308766075,0.9999639920725348
154,"im-1conh4,2",ntf2,-0.9935481311052667,0.0037804220276102768,0.9999639829975134
137,"im-10,1",tcb,-0.9998599453765645,0.004216403727101051,0.9999638008692299
66,dbu,otf,-0.8665045508978746,0.0033610991488967016,0.9999633444713274
1092,"n-3,2,1,1",ntf2,-0.9537257963058229,0.004092493315301861,0.9999625216295102
919,"n-2,2,2,1",so4-1,-0.8775525098896326,0.0034923294068946284,0.9999623002353296
1325,"p-14,6,6,6",hfps,-0.8954555105139561,0.003677052263823451,0.9999622975065059
732,"im-8,1",otf,-0.8593562638819883,0.003541678668107529,0.9999620209496498
146,im-1,hso4,-0.6654508097386549,0.0027851731580285245,0.999961692138803
712,"im-7i,1",ntf2,-0.8304296245586881,0.0036354816931631643,0.9999616172737277
1616,"py-2,1[4]",so3-4[f],-0.9038734606853992,0.003715347475304289,0.999961105514849
1690,py-4so3h,otf,-0.8129281393902075,0.0032882613414517937,0.9999602986919841
138,"im-11,1",ntf2,-0.85093325195379,0.0036214405988500803,0.9999601600634737
1005,"n-2o2,4,4,4",ntf2,-1.072577834865316,0.004190079652523395,0.9999599410857901
1133,"n-4,4,4,1",al(ohfip)4,-1.0435164964038162,0.004481011005509307,0.999959288223949
702,"im-6i,1",ntf2,-0.8081459657467798,0.0035962298284270243,0.9999591203037029
846,"mo-6,1",fsa,-0.7928608420268212,0.0032270574687273614,0.9999581971180269
710,"im-7,1",pf6,-0.8608970908695428,0.0033811242551689286,0.999957897252626
1365,"p-14,6,6,6",val,-0.7160566355463355,0.0029095671017819007,0.9999576588993121
1937,"thz-2,2oh[5],1[4]",ntf2,-1.0544528603042003,0.003927356711031185,0.9999572616115058
1476,"p-8,2,2,2",imidazolide-no2[4],-0.8490569650034766,0.0034705525339940382,0.9999560366143908
1861,"pyrro-1epoxy,1",ac,-1.0830994478601068,0.005636116154986275,0.9999560210907186
54,dbu-10,dca,-0.9268066550225021,0.0036459639348488354,0.9999558524651893
1894,quini-8,fsa,-0.8841704103271525,0.003547758415903836,0.9999557503933004
1691,py-5,ntf2,-0.9137355247570675,0.003996148921876274,0.9999556379841418
291,"im-2,1",so3-4[f],-0.852285687162488,0.003587385093740289,0.9999551687702676
1307,"p-14,6,6,6",benzimidazolide-s1[2],-0.7214781790032149,0.002829846211329686,0.9999551441440669
1531,"pip-2o1,1",tfa,-0.9914295982329552,0.003932434150523351,0.9999547351394537
532,"im-4,1,1o3",ntf2,-1.001499206394526,0.004234440323463841,0.9999540074048789
863,"n-1,1,1",h2po4,-0.6053416248335828,0.0020831263149964484,0.9999519285385635
1046,"n-2oh,2,2",otf,-0.8442377918776474,0.003532086017115418,0.9999518884212576
315,"im-2,1o2,1",ntf2,-0.9438578056943698,0.004119916296541373,0.9999516867852152
459,"im-3,1,1o2",ntf2,-1.0083769797697875,0.004316561736006288,0.9999512655679768
868,"n-10,3i,1,1",ntf2,-0.8710226689755226,0.003652334460653072,0.9999512219078103
1701,"py-6,2[2],1[3],1[5]",ntf2,-0.9414029300248217,0.0038053356012046017,0.9999511445545344
1012,"n-2o2oh,[2o]22oh,13,1",so4-[2o]21,-0.7263760841526554,0.002854714992660214,0.9999508556383542
454,"im-3,1,1",bf4,-0.8922650484255493,0.0035575124755899863,0.9999502479398241
50,"cprop-(n-6,6),(n-2,2),(n-2,2)",ntf2,-0.9137948403342715,0.003822720771998139,0.9999498655141992
1520,"pip-2o1,1,1[3]",ntf2,-1.0129872259337134,0.004165945358579211,0.9999493751920444
1918,"s-4,4,2",dca,-0.7854531413267718,0.003718898251165455,0.9999482855201283
929,"n-2,2,2",ac,-1.0817099104680468,0.004918852126759921,0.9999481647158309
1522,"pip-2o1,1,1[3]",tfa,-1.1198769626867755,0.004275990669330719,0.9999479278486062
260,"im-2,1",coscn4,-1.0055727841645226,0.004125168860592075,0.9999475592156291
8,"azp-[2o]21,1",otf,-0.9234273837891815,0.0036159524453354608,0.9999475101353567
418,"im-2o2,1",cl,-0.8228527842799948,0.0031515396796033155,0.9999460692710868
1959,"trz124-8,1",ntf2,-1.009777542763084,0.004097088055627263,0.9999457941701784
711,"im-7,7",ntf2,-0.8626390507767857,0.0036661584025851797,0.9999457172982542
1582,"py-1,1[3]",so4-1,-0.8687651466752193,0.0037024429437902307,0.9999454043436098
1504,"p-9,2,2,2",pyrazolide-no2[4],-0.8678385708246147,0.003523982550084685,0.9999447834442917
1530,"pip-2o1,1",otf,-0.8988769017168659,0.003561911806095097,0.9999439055289729
163,"im-1dmsph,1",ntf2,-1.0396654032123456,0.004130898887530042,0.999943018502352
68,dbu,tfa,-1.0222414034942509,0.0038863969756821083,0.9999430047570247
1555,"pip-4,1",scn,-0.9215714781316379,0.0034853836660386816,0.9999424947834405
653,"im-5,2,1o2",ntf2,-1.0031050683842364,0.004289244713166086,0.9999424344604178
10,"azp-[2o]21,[2o]21",ntf2,-1.0047742800623676,0.004045253422252444,0.9999422388922823
820,mo-1,bf4,-0.857900366477823,0.0034268204878047204,0.9999420901660908
560,"im-4,1",coscn4,-0.9711860793924221,0.003856351755288661,0.9999416516499565
659,"im-5i,4",ntf2,-0.9102477881191824,0.003913979190679031,0.9999408518470354
1282,"p-10,2,2,2",pyrazolide-no2[4],-0.8853369336826167,0.0035639793005463037,0.999939966461715
1784,"pyr-3,1",tfesi,-0.9806724639579097,0.004017465226366644,0.9999384175123461
626,im-4,scn,-1.0091022150120494,0.004068248184004334,0.9999371616326983
1420,"p-4,2,2,2",pyrazolide-no2[4],-0.916274544617754,0.00376899646355665,0.9999371447776896
652,"im-5,1",scn,-0.9571297409317778,0.004068229037306433,0.9999367684229855
1069,"n-2oh,8i,1,1",ntf2,-0.9349925359771195,0.0037285406474150576,0.9999365381406052
836,"mo-4,1",al(ohfip)4,-1.155217408260883,0.004732060201996396,0.9999365352553706
136,"im-10,1",so3-4[f],-0.9022636390981632,0.0035111015198219845,0.9999359684913172
123,"im-10,10",ntf2,-0.8516351034716465,0.003528942697126495,0.9999359557518303
37,"cprop-(n-4,1),(n-4,1),(n-4,1)",ntf2,-0.934841836805199,0.004043036038955317,0.9999358947439875
1215,"n-a,a",ac,-1.2228315498125693,0.005004545601835575,0.99993587801334
1574,pip,ntf2,-0.9668241905210706,0.003889783783530538,0.9999357732348304
310,"im-2,1",tfesi,-1.1127047260012304,0.004815133636798692,0.9999341120484304
1955,"trz124-4,1",ntf2,-0.963727004488145,0.004067702084075178,0.9999331987785339
44,"cprop-(n-5,5),(n-5,5),(n-5,5)",ntf2,-0.8742624619325403,0.0036046711422610188,0.9999327358989814
19,"cprop-(n-10,10),(n-10,10),(n-10,10)",ntf2,-0.8603994395408758,0.003485435798278663,0.9999311935365753
1645,"py-3,1[3]",pf6,-0.9553855268880649,0.003730295608312639,0.9999311629694114
475,"im-3,1",pf6,-0.8567451168355863,0.003524622176360878,0.9999310363949238
1606,"py-1ph,1[2]",ntf2,-1.1138469636380657,0.004450272617622259,0.9999303123876405
658,"im-5i,1",ntf2,-0.8199790407811117,0.0036899953123701815,0.9999299029134074
932,"n-2,2,2",hso4,-0.8168436492057914,0.003391489717385736,0.9999297797182142
849,"mo-7,1",dca,-0.9314489016975086,0.003604493882209856,0.999929738399269
1711,"py-8,1[2],1[3]",ntf2,-1.0174732544757843,0.004103915400913806,0.9999287251307812
753,"im-8chch(Z)1chch(Z)5,1",ntf2,-0.7789784783970243,0.003261113514565457,0.9999287225952002
1466,"p-6,6,6,4i",bmb,-1.1582661421428269,0.004412230164943294,0.9999279735803183
530,"im-4,1,1",tcb,-0.773198228761241,0.003758535816203539,0.9999279290808072
478,"im-3,2,1o3",ntf2,-0.9955623532658231,0.004263855506222514,0.999927605963895
1705,"py-6,dma[4]",ntf2,-0.9293321904593038,0.00393459293062423,0.9999269458568618
1291,"p-12,4,4,4",pyrrolide-cn[2],-0.8569181573755784,0.003432789838060451,0.9999253210813474
1704,"py-6,cn[4]",ntf2,-0.9328339936303915,0.003599653242907491,0.9999252875353459
345,"im-2cn,2o2",ntf2,-0.9404905030690974,0.0037746149487333587,0.9999241897086634
750,"im-8,8",ntf2,-0.8601177122835922,0.0036197625664830487,0.9999239613253179
1614,"py-2,1[3]",tfa-3[f],-0.9231274522963455,0.003849344281720872,0.9999238127986241
1164,"n-5,2,1,1",ntf2,-0.8853955998176761,0.003753399292421372,0.9999236922667112
153,"im-1cn,1",ntf2,-0.9574813009367382,0.003809376991426775,0.9999233132329618
1814,"pyr-6,1",ntf2,-0.8163739491498564,0.00358886264629381,0.9999228931715832
1185,"n-7,2,1,1",ntf2,-0.8723092533503839,0.0036502041221467846,0.9999226460755597
3,"azp-2o1,1",tfa,-1.0351671960302125,0.003955830341327215,0.9999215553036386
11,"bim-4,2",h2po4,-0.7674386820125654,0.0028737603558899676,0.9999215026158396
514,"im-3so3h,1",camphorsulfonate,-0.9228417148174027,0.0038100496347986275,0.9999203086147449
545,"im-4,1",bf3-ph-1[f][4],-1.0194983582432218,0.004144734504684267,0.9999203068744338
63,dbu-8,scn,-0.9716770096275981,0.003645397321718479,0.9999199472211507
410,"im-2o1,4,2",ntf2,-1.0412700341341703,0.004343607701175222,0.9999177399178723
1659,"py-4,1[2]",bf4,-0.9485275120052853,0.00374091371866023,0.9999172033959953
1702,"py-6,3[2],2[3],2[5]",ntf2,-0.9168757859179715,0.003756527811331478,0.9999171655909985
6,"azp-6,1",ntf2,-0.983308471730896,0.003863584162729453,0.9999170047879483
689,"im-6,1",so3-4[f],-0.9096231042613944,0.0036020690236927364,0.9999166850948745
409,"im-2o1,4,1",ntf2,-1.0621991756600122,0.004422273534195742,0.9999161244036572
1805,"pyr-4,1",scn,-0.7521851264475136,0.003347362551261625,0.9999157611638811
744,"im-8,1",tfa-3[f],-0.929767950586016,0.0037166892714512526,0.9999155714716633
683,"im-6,1",otf,-0.8870200114837387,0.003720696024995653,0.9999149600320613
1899,"s-1cch,1,1",ntf2,-0.49170015028972824,0.002483726835954957,0.9999141659791314
280,"im-2,1","ph-coo[1],oh[2]",-0.9537714096013382,0.003769707698951558,0.9999136561061622
41,"cprop-(n-4,4),(n-4,4),(n-4,4)",dca,-0.874957171153955,0.0036089832625841585,0.9999115304580929
1207,"n-8,8,8",8ac-6[2],-1.038044680666221,0.004645396074159101,0.9999106795587347
1913,"s-3,3,2",dca,-0.7174280006018708,0.0036782684470172944,0.9999094785856684
1198,"n-8,8,8,1",al(ohfip)4,-1.038730227287326,0.004333782902233419,0.9999093621486194
1363,"p-14,6,6,6",triazolide,-0.6995418256369759,0.002776475653359401,0.9999080305324718
1381,"p-1pha[4],8,8,8",bf4,-0.6296863131410668,0.0023397822902627863,0.9999066980010094
700,"im-6,6",ntf2,-0.8723624841536,0.0037430184017985596,0.9999065890766593
1425,"p-4,4,4,1","po2-8i,8i",-0.9454260292549953,0.0034932238780240286,0.9999063300129628
1576,pipz-2,1ac,-1.3021002433985955,0.005011877856072483,0.9999059556820692
1408,"p-3nh2,4,4,4",ser,-0.8789572270595445,0.003321403820327556,0.9999058651483353
1876,"pz-3,1,1[3],1[5]",ntf2,-0.9642153331053919,0.004139094643318366,0.9999021251231835
660,"im-6,1,1",ntf2,-0.8544392807790536,0.0036469607031579944,0.9999011516569976
171,"im-1o1,3,1",ntf2,-1.068910319909119,0.004425521147997608,0.9999011157920908
1689,py-4so3h,hso4,-0.7414258948887333,0.0028900803560076354,0.9999007507051599
67,dbu,so3-1,-1.0281143151266274,0.0037844706474243054,0.9998998118901254
1090,"n-3,2,1,1",al(ohfip)4,-0.8535259816360976,0.0038383857865426406,0.9998995453671278
307,"im-2,1",tfa-3[f],-0.8798814905619867,0.003778945355897945,0.9998982546845052
91,"guad-(4,4),(1,1),(1,1)",ntf2,-0.9380625433170073,0.003962403386575023,0.9998976199241684
740,"im-8,1",so3-4[f],-0.9120532498470592,0.0035763050300972464,0.9998975972716311
1753,"pyr-2,1",dca,-0.7051049663817803,0.0036241009891297186,0.9998968751327901
1974,turea-8,ntf2,-0.8201832512186531,0.0033046299640645156,0.9998958895849664
1174,"n-6,1,1,1",ntf2,-0.48773527523694604,0.002012667960358124,0.9998950853814442
1388,"p-2oh,4,4,4",ntf2,-0.9194642972497845,0.003716087015677098,0.9998950797602225
42,"cprop-(n-4,4),(n-4,4),(n-4,4)",ntf2,-0.8429861492438042,0.003539975757536175,0.9998928899026447
60,dbu-6,dca,-0.9786007856327315,0.0038799389177815186,0.9998925007292537
296,"im-2,1",so4-6,-0.8178233132962444,0.0033457788925018105,0.9998923794206022
687,"im-6,1",pyrazolide-no2[4],-1.050010268952504,0.004076859580239545,0.9998909510627032
75,"guad-(1,1),(1,1),2",ntf2,-0.8546720279449492,0.003855453896143875,0.9998908288093736
5,"azp-4,1",ntf2,-0.9565985057255967,0.0038099911652023344,0.9998903091709267
693,"im-6,1",tetrazolide,-0.8896134762157558,0.0035476457842899913,0.9998901098500512
26,"cprop-(n-2,2),(n-2,2),(n-2,2)",ntf2,-0.8488280114533576,0.0037666060966392223,0.9998898370020664
455,"im-3,1,1",ctf3,-0.8336620084182265,0.003275993243063069,0.9998897520841465
1723,py-8,alcl4,-0.5963013367037507,0.0029526620152541872,0.9998896332866063
679,"im-6,1",i,-0.890520230393376,0.0033581643749294485,0.999887822022914
1590,py-1[4],hso4,-0.7991955235690531,0.0030976241788091795,0.999887159525616
1670,"py-4,1[4]",alcl4,-0.7807765593707167,0.003716279358546888,0.9998871487791569
1482,"p-8,4,4,4",bscb,-0.9947426739391736,0.003767766689197365,0.9998863408340061
1709,py-6,scn,-0.8958205940965431,0.0037639232301394984,0.9998855964385894
664,"im-6,1",al(ohfip)4,-0.8742543115232762,0.004004147564887248,0.9998855035193502
