IL ID,Cation,Anion,a,b,R^2
1620,"py-2,2[2]",so4-2,-0.876020485720872,0.003531378794749075,0.999946454617543
1621,"py-2,3[2]",ntf2,-0.8613378909224246,0.0037268188050791993,0.999175789381464
1622,"py-2,4[2]",ntf2,-0.8757989785891624,0.003763423385913791,0.9993645463504996
1623,"py-2,5[2]",ntf2,-0.8734610313840485,0.003757259954950211,0.9994848033171391
1624,"py-2,6[2]",ntf2,-0.877482496743816,0.003747209493708932,0.9995771485773738
1625,"py-2,7[2]",ntf2,-0.8791523781154703,0.003724924239972751,0.9996447377640886
1626,"py-2,8[2]",ntf2,-0.8821860137582069,0.003695097816572989,0.9997726525124889
1627,"py-2,cn[2]",ntf2,-0.9252669199473058,0.003599885985144,0.9968040084306582
1628,"py-2,cn[2]",so4-2,-0.8650411752659926,0.0033247020804911204,0.9952056672385261
1629,"py-2,cn[3]",ntf2,-1.0292759761218855,0.003880593459725639,0.9935099721843549
1630,"py-2,cn[3]",so4-2,-0.8654254906719432,0.0031418558438790355,0.9977774642711956
1631,"py-2,cn[4]",ntf2,-0.9796833545019655,0.0037685071300022363,0.9994542267062444
1632,"py-2,cn[4]",so4-2,-0.9496823912902964,0.003443775213257676,0.9982878745752979
1633,"py-2,coo2[3]",so4-2,-0.8176014051070414,0.0030479370746312987,0.9965242837297372
1635,py-2,fap,-0.7892359452295317,0.0035144847794272996,0.9993105449481734
1636,py-2,ntf2,-0.7395197738872907,0.0035861897695285607,0.9965078404678784
1637,py-2,otf,-0.7619767295289862,0.0035389457260515495,0.9995547812646847
1639,py-2,so4-2,-0.8909372807963521,0.003770318849884367,0.9928300461887546
1641,py-2o1,ntf2,-0.8108173229002272,0.003716489748343442,0.9982269385084097
1643,py-2oh,ntf2,-0.9007979651394781,0.00383715427855399,0.998806866676232
1644,"py-3,1[3]",ntf2,-0.8269941418699265,0.003787243438148839,0.9959668821486786
1645,"py-3,1[3]",pf6,-0.9532015124764747,0.0037233963857482718,0.9998765305725639
1646,py-3,bf4,-0.9485687293217223,0.0039810931785821775,0.9999157002976508
1647,py-3,ntf2,-0.7732622748361153,0.003651249037907246,0.9975777889138452
1657,py-3oh,ntf2,-0.7997600477579601,0.003488739950493906,0.9939365158300449
1658,"py-4,1[2],1[3]",ntf2,-0.9985995762216227,0.004118961037395443,0.9996067717784831
1659,"py-4,1[2]",bf4,-0.9424331999694556,0.0037218729276690178,0.9998216697568696
1660,"py-4,1[2]",ntf2,-1.0634516255946176,0.004411413577696565,0.9964839690569719
1661,"py-4,1[3],1[5]",ntf2,-0.9565752006231718,0.004113502558860516,0.9994123048646468
1662,"py-4,1[3]",bf4,-1.010892280039688,0.004112279582433621,0.9749964351601932
1663,"py-4,1[3]",ccn3,-0.8510135229109752,0.00396022805409522,0.9971218675071883
1664,"py-4,1[3]",dca,-0.8376382973410884,0.003952521422083609,0.9941602778461158
1665,"py-4,1[3]",fap,-0.9391214436183059,0.003977567879784809,0.9973590481200686
1666,"py-4,1[3]",ntf2,-0.835337381192412,0.0037644424083433372,0.9980891825682549
1667,"py-4,1[3]",otf,-0.899754527245931,0.0038121061329164942,0.9977785544314266
1668,"py-4,1[3]",tcb,-0.9626135257505641,0.004322621441403541,0.9980234228841545
1669,"py-4,1[3]",tdi,-1.095553981125757,0.004582545936452212,0.9980382851414012
1670,"py-4,1[4]",alcl4,-0.7849720948009911,0.003729251989106569,0.9992879812331891
1671,"py-4,1[4]",bf4,-0.9845257354040535,0.00398519781751777,0.995197195053905
1672,"py-4,1[4]",ccn3,-0.9159038475776173,0.004216874760610327,0.9977094409776501
1673,"py-4,1[4]",ntf2,-0.8563578830767401,0.0038796781081619582,0.9976405753389728
1674,"py-4,1[4]",scn,-0.9326971934321453,0.004018165701611463,0.9994623858129041
1675,"py-4,cn[3]",ntf2,-0.8735192263696698,0.003344249564972031,0.9876114771346397
1676,"py-4,cn[4]",ntf2,-0.896391091449223,0.003566795333220136,0.9856040517714536
1677,"py-4,coo4[3]",ntf2,-0.886735112978721,0.0034903033692962834,0.9989590630389584
1678,"py-4,dma[4]",ntf2,-0.8932537234519832,0.003887720696498501,0.9995370112704848
1679,py-4,al(ohfip)4,-0.8840069556395603,0.004034097833112335,0.9989687304495101
1680,py-4,alcl4,-0.47681175907849005,0.002736183898861839,0.9884195289617269
1681,py-4,bf4,-0.948058708817961,0.003930323418865411,0.9673675095437039
1682,py-4,dca,-0.7890514611693739,0.0038211412855099136,0.9983780716277392
1683,py-4,no3,-0.9369754397746343,0.0037725590163552544,0.9999371125405967
1684,py-4,ntf2,-0.7783568102372294,0.0036101452387533872,0.9326318105356999
1685,py-4,otf,-0.8748861614121144,0.0037207778331269266,0.9999369987723968
1686,py-4,scn,-0.8427551676175978,0.0037286017015641733,0.9994030823654476
1688,"py-4i,1[3]",ntf2,-0.9102577532830401,0.0039049589515878233,0.9988940798300949
1689,py-4so3h,hso4,-0.7322760567314534,0.002863678099230077,0.9996581921859605
1690,py-4so3h,otf,-0.8107131241932404,0.003281629974227603,0.999923238558771
1691,py-5,ntf2,-0.9127354930523626,0.003992839989586032,0.9999272835823865
1696,"py-6,1[3],1[5]",ntf2,-0.9095099748745112,0.0038810296067991953,0.9985923283179569
1697,"py-6,1[3],dma[4]",ntf2,-0.8939854665037398,0.003814155039727605,0.9999550129041475
1698,"py-6,1[3]",ntf2,-0.8640894841261185,0.003787033083048643,0.9977941108334849
1699,"py-6,1[4]",alcl4,-0.8001682760378381,0.0036638264424642447,0.9981049280674094
1700,"py-6,1[4]",ntf2,-0.8951419654734635,0.003910798522103388,0.9996470522605293
1701,"py-6,2[2],1[3],1[5]",ntf2,-0.9303165739722643,0.003769527788793279,0.9994011601815663
1702,"py-6,3[2],2[3],2[5]",ntf2,-0.9115648763701374,0.0037398544696162386,0.9998349068783005
1703,"py-6,cn[3]",ntf2,-0.8872765484888255,0.003379514415820505,0.999611116999097
1704,"py-6,cn[4]",ntf2,-0.9324348727321456,0.0035974351786231705,0.9998312497338159
1705,"py-6,dma[4]",ntf2,-1.0039889422299446,0.004183949847119451,0.9942931829039148
1706,py-6,alcl4,-0.47647472808488045,0.0025994290666522903,0.9981973484920347
1708,py-6,ntf2,-0.9630374983979842,0.0040581402975170145,0.8516539563172836
1709,py-6,scn,-0.8919782842443623,0.003752726057322419,0.9997679885830159
1710,py-7,ntf2,-0.8391401521792746,0.003663581423040491,0.999324707119195
1711,"py-8,1[2],1[3]",ntf2,-0.996898887084166,0.004040561847794204,0.9993901972445622
1712,"py-8,1[2]",ntf2,-1.0163180309138142,0.004196782862109759,0.9996600969755506
1713,"py-8,1[3],1[5]",ntf2,-0.9729876141893892,0.00404335407368535,0.9993584916806725
1714,"py-8,1[3]",alcl4,-0.5754632740231213,0.0026706154868423233,0.9978305731502778
1715,"py-8,1[3]",bf4,-0.9565420240061737,0.0037415198806252502,0.9783251756538436
1716,"py-8,1[3]",ntf2,-0.8866885988767387,0.00379087839679125,0.9999228086644527
1717,"py-8,1[4]",alcl4,-0.7413633783183399,0.0033271933700942244,0.998000819408084
1718,"py-8,1[4]",bf4,-0.9473769416780567,0.0037220695428497328,0.9991244102287046
1719,"py-8,1[4]",ntf2,-0.8784743905113154,0.003771119901382002,0.9990777678473204
1720,"py-8,1[4]",otf,-0.8786398649341339,0.0035185858361836647,0.9999969792831616
1721,"py-8,cn[3]",ntf2,-0.8709081626218901,0.0032852949044126557,0.9990135430006611
1722,"py-8,cn[4]",ntf2,-0.8446445746791358,0.0033388562634961766,0.9970446915573796
1723,py-8,alcl4,-0.5924608922868575,0.0029411276423415064,0.9993426040023795
1724,py-8,bf4,-0.8432955645529047,0.0034852466199047374,0.9996338988627418
1725,py-8,ntf2,-0.8038086348257897,0.00354724982851565,0.9196975254743638
1726,py-8,scn,-0.8632790639361435,0.0035368852264632124,0.9999867885215682
1727,py-[2o]21,cl,-0.8458911411794784,0.003003473007105092,0.9931209188239889
1728,py-[2o]21,ntf2,-0.8263724141265376,0.0037455186781278015,0.998144765570394
1729,py-[2o]31,cl,-0.8228113063830809,0.002937004389894849,0.9929397247906063
1730,py-[2o]31,ntf2,-0.8974830733548907,0.0038866657353539627,0.9986879313851273
1731,py-[2o]41,cl,-0.8056455735347782,0.002918186683891263,0.9937691061098666
1735,py,1ac,-0.5840154220255048,0.004650453389102588,0.9989005255207243
1736,py,ac,-0.5684334043436385,0.004679853383669109,0.9993707277508781
1737,py,for,-0.5395652376888487,0.004631960577957569,0.9997049400582811
1738,pyr-1(o)pyr,ntf2,-1.0308033607712241,0.004128454046169929,0.999334351704614
1741,"pyr-10,1",ntf2,-0.819139558636821,0.003492745476738759,0.9994123791802823
1742,pyr-1,bf4,-0.5348958045919088,0.002969474310030005,0.9994434457485255
1743,pyr-1,for,-0.16845824009930188,0.0013863196063919644,0.9967708112287301
1744,pyr-1,hso4,-0.6034065108557902,0.002603239018059268,0.8286647331896939
1745,"pyr-1ch,1",ntf2,-0.8937687457575092,0.003619588286343948,0.9996335115825499
1750,"pyr-1o1,1",fsa,-0.5349694323876037,0.0030127828634028127,0.998269694787216
1751,"pyr-1o1,1",ntf2,-0.6887422824594507,0.003405670000483465,0.9981526280936579
1752,"pyr-1ph,1",ntf2,-0.9503803625432575,0.003759957302253998,0.998280924216101
1753,"pyr-2,1",dca,-0.7135676905882977,0.003650782645251959,0.9993551970876939
1754,"pyr-2,1",po3h-2,-1.2152562263033582,0.004737599584014822,0.9866950539755683
1755,"pyr-2,1",so4-2,-0.6482799927927038,0.0028869133146770874,0.8390870604909422
1761,"pyr-2o1,1",fap,-0.8274745609232839,0.003587521070335793,0.9994156537664176
1762,"pyr-2o1,1",fsa,-0.5963015360019646,0.003189523410485766,0.9944595772360502
1763,"pyr-2o1,1",im41,-0.9110122551247649,0.00384185656093811,0.997835496168827
1764,"pyr-2o1,1",npf2,-0.868582508007709,0.003713865962271403,0.9984567248679924
1765,"pyr-2o1,1",ntf2,-0.7537552253142582,0.0035419396343240946,0.990882411058993
1766,"pyr-2o1,1",ntfso2f,-0.4352516951927532,0.002356636064544948,0.9965305770551339
1767,"pyr-2o1,2o1",ntf2,-0.8938645749274675,0.003976129420013774,0.9560659737513425
1768,"pyr-2o1,2o2",ntf2,-0.8986673339019047,0.004040619265107789,0.9989611163165458
1771,"pyr-2o2,1",ntf2,-0.7808259860953658,0.00364064256033587,0.9989980955187563
1773,"pyr-2oh,1",ntf2,-0.7843691591508712,0.003541778772839018,0.9877274528979376
1778,"pyr-3,1",fsa,-0.5294050487816919,0.0028830051872332724,0.994954852366141
1782,"pyr-3,1",ntf2,-0.731710826828706,0.003456983029096125,0.9781219008290902
1783,"pyr-3,1",ntfso2f,-0.398377403594177,0.002192666326272158,0.9968487880802448
1784,"pyr-3,1",tfesi,-0.9690339868946072,0.003978532862912387,0.9997765558606547
1785,"pyr-3[oh]2,1",ntf2,-0.7625979120423912,0.002939725139368337,0.9986870284389388
1786,"pyr-3cn,1",scn,-0.8674901029540154,0.0034204011374477494,0.99808675119419
1787,"pyr-3oh,1",ntf2,-0.7323677597539372,0.0032764892141511452,0.9993820105043306
1788,"pyr-3oh,1",scn,-0.9033009889250424,0.003696496451753657,0.9982981844934077
1789,"pyr-4,1",ac,-0.9935550623864585,0.0041706625665137555,0.9991312900170662
1790,"pyr-4,1",al(ohfip)4,-0.7120694828726256,0.003424955809074443,0.9990993412252129
1793,"pyr-4,1",ccn3,-0.6236658912255622,0.0033411367515524242,0.9993019009331637
1794,"pyr-4,1",dca,-0.5914266331374772,0.003138037953948748,0.9878539042513085
1795,"pyr-4,1",fap,-0.7827700735834274,0.003287799564028146,0.9663097491582121
1797,"pyr-4,1",fsa,-0.5829530025283319,0.0029664028426540706,0.9909020204531709
1801,"pyr-4,1",ntf2,-0.6447102429665703,0.003094337663213632,0.9504070218734468
1802,"pyr-4,1",ntfso2f,-0.40537242743205276,0.002119684062318853,0.9976579244867585
1803,"pyr-4,1",otf,-0.790289953721621,0.0033828105134884605,0.9971032283476234
1804,"pyr-4,1",po3h-4,-1.0518320718093666,0.004119654243241366,0.9861992947601138
1805,"pyr-4,1",scn,-0.7488071760781089,0.003335505508696229,0.9997168909249687
1806,"pyr-4,1",so4-2,-0.8930073775066127,0.0035223584315873884,0.999912993633919
1807,"pyr-4,1",so4-4,-0.7463985408437401,0.002928846948674156,0.9999927906398851
1808,"pyr-4,1",tcb,-0.7650991077962769,0.003627566228331366,0.9983797236611301
1809,"pyr-4,2",so4-2,-0.893639874823795,0.0034784848687491265,0.9986354594022103
1810,pyr-4,ntf2,-0.8810984362489869,0.003971782390704862,0.9989563408743448
1811,"pyr-4i,1",ntf2,-0.8537470748942094,0.0035990585699735116,0.9994839583276032
1812,"pyr-5,1",ntf2,-0.8023438138401879,0.0035638460067879793,0.9985728693958917
1814,"pyr-6,1",ntf2,-0.8132080166857699,0.003578360452009848,0.9998409759117941
1815,"pyr-6,1",po3h-6,-1.0502990649478192,0.004103466883990072,0.9876215363565786
1819,"pyr-8,1",po3h-8,-1.1462250395323488,0.004733498712187719,0.989549906179542
1820,"pyr-[2o]21,1",ntf2,-0.7854549884672447,0.0036703960613885915,0.9985606500770662
1821,"pyr-[2o]21,[2o]21",ntf2,-0.9952494203760864,0.004138887643084426,0.9972861078868914
1829,pyr,6ac,-0.8385659947724229,0.003877493362891911,0.8353813604136527
1831,pyr,ac,-0.7539109286420732,0.003845129735163475,0.9797496940138233
1832,pyr,for,-0.3885534485635348,0.0038303935179885193,0.5880581926024664
1833,pyr,hso4,-0.571458923926812,0.0026221169839730266,0.9993716058107653
1834,pyr,no3,-0.21552946902888648,0.002534112614547915,0.21199642372653338
1835,pyr,ntf2,-0.8255160873911818,0.003685543598219867,0.999025505893659
1839,pyr,tfa,-0.41274679877574877,0.00274858984629449,0.9895991092891477
1848,"pyrro-1,1",br,-1.5750136132220844,0.00738070616228136,0.92824129255882
1854,pyrro-1,1ac,-0.5187822123002904,0.004210607754942668,0.9972409320286449
1855,pyrro-1,2ac,-0.6313159353434795,0.004422826346335445,0.9979087569058683
1856,pyrro-1,3ac,-0.6638753109349772,0.004460947111112925,0.9984177629102029
1857,pyrro-1,4ac,-0.7218075225136694,0.004556610427782384,0.9985959790520017
1858,pyrro-1,ac,-0.48857227113303103,0.004158443165048508,0.996879724162184
1859,pyrro-1,bf4,-1.1016217351639461,0.004367165061087504,0.9999614808054584
1860,pyrro-1,for,-0.35742932902341684,0.003849256366328916,0.9956883091336625
1861,"pyrro-1epoxy,1",ac,-1.0731174079085726,0.005601634614768727,0.9996819537325036
1862,"pyrro-1epoxy,1",cl,-0.4057421396872648,0.004336062068650878,0.999776918935172
1863,pyrro,4ac,-0.9787658541155838,0.004871378264370046,0.9993762608879443
1864,pyrro,ac,-0.9815739209743642,0.0051027444395269446,0.9991387445939269
1866,pyrro,for,-0.8569961821871561,0.004822658125662906,0.9990663812400723
1869,"pz-2,1",dca,-0.825103369090751,0.004056164368310983,0.9993082551165497
1871,"pz-2o1,1",dca,-0.9751538998362697,0.004421442317794583,0.998509952618683
1873,"pz-2o1,2",dca,-0.936763026032585,0.004313359984443313,0.9984978582097337
1874,"pz-2o2,1",dca,-0.9321748865474943,0.004259986428069783,0.9986092845237793
1875,"pz-2o2,2",dca,-0.9062004312972265,0.004225581561292292,0.9984515416802158
1876,"pz-3,1,1[3],1[5]",ntf2,-0.9642153331053919,0.004139094643318366,0.9999021251231835
1877,"pz-4,1,1[3],1[5]",dca,-0.9686847064263,0.00421477090998542,0.9886781094005254
1878,"pz-4,1,1[3],1[5]",ntf2,-0.8557499654748134,0.003795777636737523,0.9975816791210808
1879,"pz-4,1",dca,-0.806630189580004,0.0039384285042120964,0.9962247501966885
1880,"pz-4,1",ntf2,-0.835071450091214,0.003743627710768177,0.9951710423253808
1881,"pz-ph,1,1[3],1[5]",so3-1,-1.181611955726843,0.004198671108142978,0.9998353849721686
1883,"pz-ph,5,1[3],1[5]",bf4,-0.9916454298987591,0.0035663341533365587,0.9997085320861514
1885,"pz-ph,6,1[3],1[5]",bf4,-1.0116090293297628,0.0036061369413367675,0.999714898810549
1890,quin-6,ntf2,-0.9820346159798407,0.0038168169188903998,0.9998799274928266
1892,quini-4,ntf2,-0.9399450026673254,0.00377073449347257,0.9980689434676224
1893,quini-6,scn,-1.000377555704931,0.0038144484634245173,0.9999369576532606
1894,quini-8,fsa,-0.8708037764085107,0.0035084555812229168,0.9995194634408133
1895,quini-8,ntf2,-0.9484129506922347,0.0037500779102390557,0.9999854411337156
1896,quini-8,scn,-0.8726951355318906,0.003234324461903321,0.997764343522283
1897,"s-1,1,1",dca,-0.6473748778748575,0.0034190941633961795,0.9888633410121244
1899,"s-1cch,1,1",ntf2,-0.49076414549126174,0.002481805769587066,0.9997077138047344
1900,"s-1coo2,1,1",ntf2,-0.6553787024348334,0.002942108087738358,0.9850627305144886
1901,"s-2,1,1",dca,-0.6287493782120158,0.003424438254272886,0.9974211190309441
1902,"s-2,1,1",ntf2,-0.8269352836873769,0.0038341243527122313,0.9994441280150174
1903,"s-2,2,1",dca,-0.5951047297099193,0.0033457822574210283,0.997360705727178
1904,"s-2,2,1",ntf2,-0.6615037349052346,0.0033459504477517236,0.9844041624266734
1906,"s-2,2,2",dca,-0.6118921386614092,0.0034386816527459795,0.9971496880757424
1907,"s-2,2,2",ntf2,-0.6626606970178257,0.0033968710111085135,0.9947030730559083
1909,"s-3,1,1",ntf2,-0.7684577714444091,0.003610954654232108,0.9995054969424959
1910,"s-3,2,1",ntf2,-0.8578658097727407,0.0039996871714339305,0.9995198585399911
1911,"s-3,2,2",ntf2,-0.8850722209678157,0.004131841733809483,0.9994640952455353
1912,"s-3,3,1",dca,-0.7114217785244545,0.003644274507914628,0.9978901724420345
1913,"s-3,3,2",dca,-0.704804859373405,0.003629139373481884,0.9984760230755231
1914,"s-4,1,1",ntf2,-0.8769867775903374,0.003902402491571235,0.9991332682264613
1915,"s-4,2,1",ntf2,-0.9089383946987553,0.004088313231656858,0.9991925385885667
1916,"s-4,2,2",ntf2,-0.9035345520536145,0.004131386829294355,0.9993530131773632
1917,"s-4,4,1",dca,-0.7583037817871731,0.0035874327184320853,0.9988785378991328
1918,"s-4,4,2",dca,-0.7787344886174271,0.0036913214770062813,0.9993350154805074
1920,"s-5,1,1",ntf2,-0.938139129132575,0.004055686861988897,0.9987548892902361
1921,"s-5,2,1",ntf2,-0.9007143936224011,0.004023026946156894,0.9991943390970941
1922,"s-5,2,2",ntf2,-0.8969758778776724,0.004106561320692097,0.9993708694916952
1924,tht-1,dca,-0.7058725580774138,0.0034663214210788654,0.9989007590199787
1925,tht-2,dca,-0.6907998488206564,0.0034616775419906887,0.9978330082203065
1926,tht-2,no3,-0.7163798904568286,0.0030903051257295646,0.9989725314959876
1928,tht-4,dca,-0.8471707891564477,0.003865414528112684,0.9934708752201713
1929,tht-4,ntf2,-0.9077292256479531,0.003942825847872117,0.9803425358977734
1932,thtp-4,ntf2,-0.9040507262223595,0.003858638273837643,0.9171139996879467
1934,"thz-1coo2,1[4]",ntf2,-1.0848377819986013,0.00418246250437323,0.9998302919078577
1935,"thz-1ph,1[4]",ntf2,-1.0523973013586152,0.004196939466964932,0.9998436137774627
1936,"thz-1ph,2oh[5],1[4]",ntf2,-0.9992752005413753,0.00402014412647786,0.9989896284516369
1937,"thz-2,2oh[5],1[4]",ntf2,-1.035927146667876,0.0038698162058995542,0.9994765629984261
1938,"thz-2oh,1[4]",ntf2,-1.1001077100193377,0.0041847725820969486,0.9997574697532742
1939,"thz-4,1[4]",ntf2,-0.9637165091866758,0.004020845074273316,0.9994971794711744
1945,"trz124-10,1",ntf2,-0.9594761679227752,0.0038892445541452176,0.9999854154552877
1946,"trz124-12,1",ntf2,-0.954561719512636,0.0038016209541775277,0.9999395621542355
1947,"trz124-2,1",ntf2,-0.916922614695473,0.004033049745418103,0.9990381389702122
1948,"trz124-3,1",bf4,-0.9614371743952137,0.0039572142935836545,0.9996803100830075
1949,"trz124-3,1",i,-1.00978242223719,0.003760234478924292,0.9996292421566271
1950,"trz124-3,1",no3,-1.0082603730100799,0.004040603872655584,0.9999618562117951
1951,"trz124-3,1",ntf2,-0.9713975257059759,0.004141114191163785,0.9996339901811215
1952,"trz124-3,1",otf,-0.9461150689612844,0.003949162449859006,0.9999920461508244
1953,"trz124-3,1",so3-1,-1.03400550214708,0.003985940776603649,0.999683677597034
1954,"trz124-3,1",so3-ph1,-1.0202088792748945,0.0036657063441577977,0.9975366830568962
1955,"trz124-4,1",ntf2,-0.9627710477602223,0.004064399875830122,0.9998633328332952
1956,"trz124-4so3h,5",otf,-0.8629224340676096,0.003707480744147141,0.9993797053555257
1957,"trz124-4so3h,5",tfa,-1.0995108291154263,0.004889004785868329,0.9985321292391169
1958,"trz124-6,1",ntf2,-1.013200515106343,0.0041915613539643265,0.9999851616614767
1959,"trz124-8,1",ntf2,-1.0078533948961073,0.004091533755961861,0.9998813519068704
1960,"turea-2,(1,0),(1,0)",so4-2,-1.0276313830314476,0.004031513345840631,0.999958945884439
1961,"turea-2,(2,0),(2,0)",ntf2,-0.8661452217813606,0.0038886068612550002,0.9986299317053136
1962,"turea-2,(2,0),(2,0)",so4-2,-0.8167748106930562,0.0034276353279492043,0.9995728681489066
1963,turea-2,so4-2,-0.7515037893875811,0.0028386461986107743,0.998960578307476
1964,"turea-4,(1,0),(1,0)",ntf2,-0.9198366214591895,0.003906353694009608,0.9997367823798166
1965,"turea-4,(1,1),(1,1)",ntf2,-0.895281711828131,0.004174424299714184,0.9982749266901807
1966,"turea-4,(2,0),(2,0)",ntf2,-0.7874565575710786,0.003509392691750184,0.9995706821451793
1967,turea-4,ntf2,-0.903551627310639,0.0035773034149551176,0.9999470312811914
1968,"turea-6,(1,0),(1,0)",ntf2,-1.1739027141262801,0.005126756485573031,0.9977043109628402
1969,"turea-6,(1,1),(1,1)",ntf2,-1.7640306883669525,0.006976844364561791,0.8185547925264447
1970,turea-6,ntf2,-0.9810942511902534,0.0038886068780699433,0.998474301160034
1971,"turea-8,(1,0),(1,0)",ntf2,-0.8845570726430412,0.003742316392061472,0.9996277796569959
1972,"turea-8,(1,1),(1,1)",ntf2,-1.766118202760363,0.006882251948757455,0.8656835287684713
1973,"turea-8,(2,0),(2,0)",ntf2,-0.8136590528535871,0.0034019828256659913,0.9991259345172249
1974,turea-8,ntf2,-0.8145395206606606,0.0032885583574199426,0.9991789008298417
